Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Time Zone,Population,Population Density,Longitude,Latitude
2022-07-02,0,0,0,0,70211,1881,68307,23,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2022-07-02,2,0,0,2,74515,4175,70297,43,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2022-07-02,0,0,0,0,18578,292,18285,1,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2022-07-02,0,0,0,0,14535,330,14196,9,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2022-07-02,1,0,0,1,36122,901,35200,21,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2022-07-02,3,0,1,2,93968,1523,92398,47,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2022-07-02,3,0,0,3,48675,580,48034,61,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2022-07-02,0,0,3,-3,31579,381,31156,42,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2022-07-02,4,0,0,4,150872,4429,146429,14,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2022-07-02,0,0,0,0,15561,393,15165,3,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2022-07-02,4,1,0,3,143617,2477,141101,39,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2022-07-02,0,0,3,-3,60827,1726,59096,5,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2022-07-02,0,0,0,0,25609,567,25028,14,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2022-07-02,0,0,0,0,51536,1191,50318,27,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2022-07-02,1,0,2,-1,103857,2350,101484,23,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2022-07-02,1,0,2,-1,80577,3348,77182,47,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2022-07-02,7,0,2,5,155195,3259,151880,56,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2022-07-03,0,0,0,0,43706,2217,41488,1,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2022-07-03,40,0,43,-3,158874,4576,153710,588,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2022-07-03,185,1,83,101,297748,2935,293060,1753,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2022-07-03,0,0,0,0,29117,520,28594,3,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2022-07-03,931,3,1078,-150,1272755,15305,1248389,9061,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2022-07-03,10,0,5,5,221001,5909,214901,191,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2022-07-03,0,0,0,0,13903,486,13413,4,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2022-07-03,1614,4,1606,4,6093917,156749,5920249,16919,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2022-07-03,1,0,1,0,38285,881,37398,6,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2022-07-03,284,0,270,14,1113248,15872,1093522,3854,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2022-07-03,32,0,10,22,628308,33322,594472,514,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2022-07-03,97,0,86,11,578395,31655,546578,162,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2022-07-03,4,0,0,4,64750,1128,63596,26,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2022-07-03,9,0,0,9,84438,2536,81824,78,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2022-07-03,2,0,1,1,56136,1542,54560,34,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2022-07-03,4,0,5,-1,206446,5715,200679,52,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2022-07-03,0,0,0,0,45324,859,44461,4,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2022-07-03,0,0,0,0,65620,1602,64012,6,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2022-07-03,0,0,0,0,70211,1881,68307,23,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2022-07-03,1,0,0,1,74516,4175,70297,44,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2022-07-03,0,0,0,0,18578,292,18285,1,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2022-07-03,0,0,0,0,14535,330,14196,9,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2022-07-03,0,0,1,-1,36122,901,35201,20,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2022-07-03,1,0,1,0,93969,1523,92399,47,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2022-07-03,1,0,0,1,48676,580,48034,62,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2022-07-03,1,0,2,-1,31580,381,31158,41,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2022-07-03,0,0,0,0,150872,4429,146429,14,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2022-07-03,0,0,0,0,15561,393,15165,3,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2022-07-03,4,0,17,-13,143621,2477,141118,26,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2022-07-03,0,0,0,0,60827,1726,59096,5,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2022-07-03,0,0,1,-1,25609,567,25029,13,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2022-07-03,0,0,0,0,51536,1191,50318,27,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2022-07-03,1,0,0,1,103858,2350,101484,24,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2022-07-03,3,0,1,2,80580,3348,77183,49,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2022-07-03,3,0,1,2,155198,3259,151881,58,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2022-07-04,0,0,0,0,43706,2217,41488,1,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2022-07-04,65,0,93,-28,158939,4576,153803,560,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2022-07-04,179,0,190,-11,297927,2935,293250,1742,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2022-07-04,0,0,0,0,29117,520,28594,3,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2022-07-04,737,3,1139,-405,1273492,15308,1249528,8656,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2022-07-04,10,0,0,10,221011,5909,214901,201,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2022-07-04,0,0,0,0,13903,486,13413,4,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2022-07-04,1434,9,1868,-443,6095351,156758,5922117,16476,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2022-07-04,0,0,2,-2,38285,881,37400,4,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2022-07-04,255,0,267,-12,1113503,15872,1093789,3842,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2022-07-04,47,0,17,30,628355,33322,594489,544,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2022-07-04,92,1,120,-29,578487,31656,546698,133,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2022-07-04,1,0,0,1,64751,1128,63596,27,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2022-07-04,0,0,2,-2,84438,2536,81826,76,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2022-07-04,3,1,10,-8,56139,1543,54570,26,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2022-07-04,1,0,3,-2,206447,5715,200682,50,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2022-07-04,0,0,0,0,45324,859,44461,4,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2022-07-04,0,0,2,-2,65620,1602,64014,4,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2022-07-04,1,0,0,1,70212,1881,68307,24,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2022-07-04,6,0,1,5,74522,4175,70298,49,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2022-07-04,0,0,0,0,18578,292,18285,1,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2022-07-04,0,0,0,0,14535,330,14196,9,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2022-07-04,1,0,0,1,36123,901,35201,21,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2022-07-04,5,1,3,1,93974,1524,92402,48,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2022-07-04,3,0,0,3,48679,580,48034,65,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2022-07-04,2,0,1,1,31582,381,31159,42,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2022-07-04,4,0,0,4,150876,4429,146429,18,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2022-07-04,0,0,0,0,15561,393,15165,3,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2022-07-04,5,0,2,3,143626,2477,141120,29,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2022-07-04,0,0,0,0,60827,1726,59096,5,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2022-07-04,0,0,0,0,25609,567,25029,13,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2022-07-04,0,0,0,0,51536,1191,50318,27,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2022-07-04,2,0,0,2,103860,2350,101484,26,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2022-07-04,7,0,2,5,80587,3348,77185,54,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2022-07-04,8,0,11,-3,155206,3259,151892,55,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2022-07-05,0,0,0,0,43706,2217,41488,1,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2022-07-05,84,0,49,35,159023,4576,153852,595,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2022-07-05,324,1,83,240,298251,2936,293333,1982,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2022-07-05,1,0,0,1,29118,520,28594,4,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2022-07-05,1276,2,892,382,1274768,15310,1250420,9038,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2022-07-05,24,0,8,16,221035,5909,214909,217,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2022-07-05,0,0,0,0,13903,486,13413,4,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2022-07-05,2577,8,1691,878,6097928,156766,5923808,17354,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2022-07-05,2,0,1,1,38287,881,37401,5,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
